title,company,location,salary,experience,education,keyword,date,url
【美商影像IC設計公司】軟體測試工程師：保障14個月 / 制度完整 / 外商氣氛自由 / Gopro長期合作大廠,新加坡商立福人事顧問有限公司台灣分公司,新竹市,面議,,,軟體測試工程師,20260916,https://www.104.com.tw/job/8tjqv
行政客服(業務助理)-M122,精誠軟體服務股份有限公司,新竹市,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/8evjj
Android APP 軟體工程師 (Android APP software engineer),智感雲端科技股份有限公司,新竹縣竹北市,面議,,,品檢軟體工程師,20260916,https://www.104.com.tw/job/88lgu
軟體測試QA工程師,云智資訊股份有限公司,台北市松山區,面議,,,軟體測試,20260916,https://www.104.com.tw/job/650oy
【FTS】軟體測試工程師（QA）,台灣富士通股份有限公司,台北市中正區,面議,,,軟體測試工程師,20260916,https://www.104.com.tw/job/3r93l
【擴編】Software Engineer / Java Engineer (Full Stack) - 全端軟體工程師(Pure Java),日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/4mjsx
售前技術專家-M118,精誠軟體服務股份有限公司,台北市中山區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/917ca
UX Researcher,日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/7rwe5
人資專員 HR Specialist ( 招募任用/員工關懷 ),日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/8r2gf
R&D Engineer (Redis / Kafka),日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/8y3c4
雲端工程師-M125,精誠軟體服務股份有限公司,台北市中山區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/7mntl
UI網頁設計師(切版＆前端動態),日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/8j27x
業務專員(台北)-M117  (歡迎產業轉換),精誠軟體服務股份有限公司,台北市中山區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/8zval
【擴編】Software Quality Assurance Engineer 測試工程師 (Web 手動),日新軟體股份有限公司,台北市內湖區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/7hlff
.NET 後端工程師,多奇數位創意有限公司,台北市中山區,面議,,,軟體品質保證工程師,20260916,https://www.104.com.tw/job/8t5hw
Java (spring boot) 後端工程師,多奇數位創意有限公司,台北市中山區,面議,,,軟體品質保證工程師,20260916,https://www.104.com.tw/job/94p9e
Java (spring boot) 後端工程師,多奇數位創意有限公司,台北市中山區,面議,,,軟體品質保證工程師,20260916,https://www.104.com.tw/job/94p9g
自動駕駛整車系統QA / 測試工程Autonomous Driving System QA / Test Engineer),台灣智慧駕駛股份有限公司,新北市三重區,面議,,,QA,20260916,https://www.104.com.tw/job/95ft7
軟體測試工程師,閤美企業股份有限公司,新北市中和區,面議,,,軟體測試,20260916,https://www.104.com.tw/job/5s82t
[X01] Python 自動化測試工程師 | 穿戴式 XR 裝置 | 工作地點：新北市,Tezerakt_美商立方體有限公司台灣分公司,新北市新店區,面議,,,自動化測試,20260916,https://www.104.com.tw/job/8z4i3
測試職務_請勿應徵_web_qa_API_C_P1_自動化測試新增職務_C1103785,104測試_APP公司(請勿應徵),新北市新店區,面議,,,自動化測試,20260916,https://www.104.com.tw/job/95xbi
自動化測試設備工程師,崧貿實業股份有限公司,新北市汐止區,面議,,,自動化測試,20260916,https://www.104.com.tw/job/958c5
自動化測試/ Hardware Validation Test Engineer(軟體)  | 智慧家庭產品 | 工作地點: 新北市,Tezerakt_美商立方體有限公司台灣分公司,新北市板橋區,面議,,,自動化測試,20260916,https://www.104.com.tw/job/8zild
資安駐點工程師-M212,精誠軟體服務股份有限公司,台中市西屯區,面議,,,軟體品質保證,20260916,https://www.104.com.tw/job/7wi9q
