title,company,location,salary,experience,education,keyword,date,url
QA Engineer（System / Automation）,英屬開曼群島商知畫科技股份有限公司,新竹縣竹北市,面議,,,QA,20260807,https://www.104.com.tw/job/9120b
測試工程師,廣閎科技股份有限公司,新竹縣竹北市,面議,,,測試工程師,20260807,https://www.104.com.tw/job/8ptjd
【QA】遊戲測試部經理 QA Manager,新加坡商賽德科技有限公司台灣分公司,台北市南港區,面議,,,QA,20260807,https://www.104.com.tw/job/8ujhe
會計助理人員,友士國際會計師事務所,台北市信義區,面議,,,軟體測試,20260807,https://www.104.com.tw/job/7ye8x
軟體測試工程師_101F,金財通商務科技服務股份有限公司,台北市中山區,面議,,,軟體測試,20260807,https://www.104.com.tw/job/94d6o
QA Engineer (Audio Product) 音訊測試工程師,洞見未來科技股份有限公司,台北市松山區,面議,,,測試工程師,20260807,https://www.104.com.tw/job/860lg
測試工程師(路測)(台北總公司),Allion_百佳泰股份有限公司,台北市南港區,面議,,,測試工程師,20260807,https://www.104.com.tw/job/926x9
(1668)AI 自動化測試工程師 -南港,神準科技股份有限公司,台北市南港區,面議,,,自動化測試,20260807,https://www.104.com.tw/job/937ah
會計人員  動漫出版業,卡米漫畫有限公司,台北市大同區,面議,,,軟體品質保證,20260807,https://www.104.com.tw/job/8ky13
Fullstack Software Engineer — Article Publishing Engine,甌圖軟體開發股份有限公司,台北市大同區,面議,,,軟體品質保證,20260807,https://www.104.com.tw/job/94crb
Senior Software Engineer – AI Virtual Agent,甌圖軟體開發股份有限公司,台北市大同區,面議,,,軟體品質保證,20260807,https://www.104.com.tw/job/94cqr
Software QA Engineer,基點資訊股份有限公司,新北市板橋區,面議,,,QA,20260807,https://www.104.com.tw/job/8sosy
測試職務_請勿應徵_web_qa_API_C_P1_自動化測試新增職務_C1094925,104測試_APP公司(請勿應徵),新北市新店區,面議,,,自動化測試,20260807,https://www.104.com.tw/job/94l0x
測試職務_請勿應徵_web_qa_API_C_P1_自動化測試新增職務_C1115781,104測試_APP公司(請勿應徵),新北市新店區,面議,,,自動化測試,20260807,https://www.104.com.tw/job/94l0y
軟韌體測試工程師(台中),勝品電通股份有限公司,台中市北區,面議,,,QA,20260807,https://www.104.com.tw/job/92z5n
