title,company,location,salary,experience,education,keyword,date,url
PLC 軟體工程師,蒼晟系統核心有限公司,新竹縣竹北市,面議,,,軟體品質保證,20260703,https://www.104.com.tw/job/48gw1
<正職自動化測試工程師/歡迎新鮮人/外商/網通/內科/西湖捷運站5分鐘>SQA Automation Engineer (Smart switches),網件有限公司,台北市內湖區,面議,,,自動化測試工程師,20260703,https://www.104.com.tw/job/7005e
Web QA Engineer 軟體手動測試工程師,玩美移動股份有限公司,新北市新店區,面議,,,QA,20260703,https://www.104.com.tw/job/6fsot
電腦軟體工程師,蒼晟系統核心有限公司,台中市西屯區,面議,,,軟體品質保證,20260703,https://www.104.com.tw/job/48hfr
