title,company,location,salary,experience,education,keyword,date,url
Senior Backend Engineer,奕界科技有限公司,台北市中正區,面議,,,軟體品質保證,20260515,https://www.104.com.tw/job/89olt
資深後端工程師,奕界科技有限公司,台北市中正區,面議,,,軟體品質保證工程師,20260515,https://www.104.com.tw/job/907c1
