title,company,location,salary,experience,education,keyword,date,url
【C007】QA軟體測試工程師（Web）,一騰資訊服務股份有限公司,台北市信義區,面議,,,軟體測試,20260627,https://www.104.com.tw/job/8x7w3
機器人軟體測試工程師,美商螳螂機器人科技股份有限公司台灣分公司,新北市汐止區,面議,,,軟體測試,20260627,https://www.104.com.tw/job/7veol
